DATE,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
20/08/2008,-11,-14,-17,-22,-20,-17,-14,-13,-12,-11,-10,-10,-8,-6,-4,-4,-6,-4,-4,-2,-1,-1,-4,-5.0
21/08/2008,-6,-6,-6,-6,-8,-7,-6,-8,-11,-12,-12,-12,-10,-6,-6,-5,-5,-6,-7,-7,-4,-3,-3,-3.0
22/08/2008,-4,-3,-5,-6,-4,-5,-7,-5,-5,-6,-7,-6,-7,-7,-8,-9,-7,-5,-4,-1,1,1,-1,-1.0
23/08/2008,-1,-2,-4,-5,-3,0,1,1,1,-1,0,1,2,1,0,3,6,6,4,4,5,6,7,8.0
24/08/2008,7,6,6,5,6,7,7,6,6,6,6,6,6,8,7,6,5,5,5,7,10,9,7,5.0
25/08/2008,5,7,5,3,1,0,-1,-2,-3,-4,-5,-5,-6,-5,-4,-3,-2,0,0,0,1,2,3,3.0
26/08/2008,2,1,-1,-2,-2,-1,1,5,6,7,8,8,9,9,5,1,3,3,2,1,1,1,5,4.0
27/08/2008,3,3,4,3,0,-3,-5,-3,-1,1,3,4,3,4,4,4,4,3,0,1,4,4,5,6.0
28/08/2008,8,7,4,0,1,1,3,5,5,5,4,4,5,7,6,4,3,2,-1,-2,1,3,3,3.0
29/08/2008,5,9,7,2,-1,-1,-1,0,0,2,2,2,2,3,4,8,11,7,6,4,5,6,7,5.0
30/08/2008,6,3,3,2,2,2,1,-1,-1,-2,-1,-2,-1,0,3,3,3,1,1,3,3,2,3,4.0
31/08/2008,7,8,8,8,7,7,10,9,4,1,3,4,3,3,4,3,-1,-1,2,3,1,1,1,
01/09/2008,4,5,5,2,1,1,3,4,3,3,2,2,3,6,8,7,4,0,-4,-5,-2,2,4,6.0
02/09/2008,9,10,5,0,-1,-1,0,0,-2,-4,-7,-10,-7,-3,-1,-2,-2,-3,-5,-3,0,-1,-2,-1.0
03/09/2008,0,4,5,5,7,15,19,14,10,1,2,-1,-3,-1,4,9,19,9,5,8,11,15,13,11.0
04/09/2008,5,-10,-29,-47,-51,-41,-32,-29,-20,-16,-13,-22,-31,-26,-31,-33,-27,-26,-25,-26,-27,-27,-25,-23.0
05/09/2008,-20,-21,-24,-28,-29,-28,-23,-22,-20,-17,-17,-15,-18,-18,-15,-14,-14,-16,-18,-19,-16,-13,-9,-7.0
06/09/2008,-9,-17,-16,-14,-12,-11,-10,-8,-6,-6,-7,-8,-11,-12,-10,-7,-7,-5,-9,-11,-10,-9,-6,-5.0
07/09/2008,-5,-8,-10,-11,-9,-7,-5,-5,-5,-5,-5,-7,-11,-11,-11,-10,-7,-5,-12,-8,-4,-2,-4,-5.0
08/09/2008,-4,-3,-4,-6,-7,-11,-8,-6,-9,-13,-11,-11,-14,-10,-10,-11,-9,-10,-15,-16,-14,-11,-9,-10.0
09/09/2008,-9,-7,-7,-7,-9,-9,-6,-3,-6,-7,-8,-9,-10,-8,-6,-7,-9,-8,-7,-5,-4,-6,-11,-10.0
10/09/2008,-6,-2,-1,-3,-3,-3,-2,-4,-5,-6,-9,-11,-9,-10,-9,-6,-6,-8,-8,-8,-6,-8,-9,-9.0
11/09/2008,-9,-9,-9,-10,-9,-5,-3,-3,-5,-4,-5,-9,-9,-7,-5,-2,0,0,-4,-5,-5,-5,-9,-10.0
12/09/2008,-7,-4,-3,-5,-6,-6,-7,-6,-4,-5,-6,-7,-8,-9,-9,-10,-9,-9,-9,-10,-9,-9,-8,-5.0
13/09/2008,0,1,2,2,1,3,5,4,5,5,5,3,1,0,-1,-1,1,4,4,4,3,2,2,4.0
14/09/2008,6,7,9,9,7,6,6,6,5,5,3,-1,-3,-1,1,3,3,2,0,6,5,10,6,-4.0
15/09/2008,-8,-6,-2,3,1,3,0,1,-9,-6,-19,-30,-30,-22,-20,-22,-22,-25,-25,-27,-27,-21,-18,-13.0
16/09/2008,-10,-8,-7,-6,-11,-15,-19,-23,-22,-17,-18,-20,-20,-19,-18,-17,-17,-19,-17,-19,-21,-22,-22,-21.0
17/09/2008,-19,-15,-15,-16,-19,-20,-19,-17,-14,-11,-8,-9,-10,-8,-5,-4,-3,-4,-5,-4,-4,-5,-8,-7.0
18/09/2008,-8,-7,-10,-11,-13,-15,-18,-23,-22,-25,-30,-31,-30,-27,-22,-19,-16,-15,-14,-14,-14,-16,-18,-17.0
19/09/2008,-13,-12,-12,-9,-7,-6,-6,-9,-10,-12,-16,-19,-17,-12,-5,0,-1,-2,-5,-7,-11,-12,-10,-8.0
20/09/2008,-8,-9,-11,-8,-5,-3,-4,-4,-5,-6,-6,-8,-6,-4,-2,2,4,4,4,4,2,2,1,0.0
21/09/2008,0,-3,-2,1,2,2,3,2,3,4,3,2,2,2,3,3,3,1,-1,-1,-1,-1,-6,-12.0
22/09/2008,-19,-24,-20,-15,-8,-6,-7,-8,-7,-5,-3,-2,-1,0,1,1,1,0,-2,-3,-2,-4,-4,-4.0
23/09/2008,-3,-2,-1,-1,0,0,0,-1,-1,0,2,2,0,0,-1,-2,-2,-3,-2,-4,-7,-9,-9,-5.0
24/09/2008,0,3,4,3,-1,-3,-2,0,2,0,-2,-1,1,3,4,2,-2,-3,-3,-1,0,2,3,1.0
25/09/2008,5,4,3,3,5,6,6,5,6,5,6,6,9,11,10,9,11,12,10,3,-6,-9,-8,-5.0
26/09/2008,-2,-4,-5,-5,-3,-2,-3,-3,-3,-3,-1,-2,-2,0,0,-3,-3,-2,-1,2,4,5,5,5.0
27/09/2008,5,5,4,4,4,5,3,3,2,1,1,3,10,10,9,8,6,6,2,-2,-4,-7,-8,-4.0
28/09/2008,-2,0,0,2,3,1,0,0,0,3,2,1,1,0,-3,-1,-1,2,6,9,8,4,3,3.0
29/09/2008,4,5,6,6,6,4,2,-3,-7,-7,-1,0,-2,-3,-4,-3,-1,0,0,-1,-2,-4,-3,-3.0
30/09/2008,-4,-4,-1,0,3,5,6,4,3,2,3,5,7,10,9,9,12,11,14,14,13,4,-1,-4.0
01/10/2008,-2,-1,-1,0,2,4,3,-4,-6,-1,-1,0,2,4,7,4,3,3,0,0,-1,2,-2,-5.0
02/10/2008,-6,-6,-6,-1,-2,-4,-2,0,4,-1,-5,-15,-27,-29,-24,-19,-17,-17,-16,-15,-16,-15,-13,-13.0
03/10/2008,-12,-20,-20,-18,-15,-16,-21,-21,-17,-16,-18,-16,-20,-16,-12,-13,-12,-8,-5,-4,-6,-16,-17,-11.0
04/10/2008,-12,-12,-14,-18,-19,-15,-13,-13,-11,-13,-16,-17,-15,-16,-16,-16,-14,-15,-14,-13,-14,-16,-17,-14.0
05/10/2008,-13,-14,-16,-15,-11,-12,-13,-7,-3,-2,-3,-2,-3,-5,-7,-9,-8,-9,-12,-13,-14,-13,-11,-11.0
06/10/2008,-10,-10,-11,-13,-14,-12,-11,-12,-11,-10,-8,-7,-8,-7,-4,-3,-3,-5,-7,-6,-4,-4,-6,-5.0
07/10/2008,-6,-8,-7,-6,-4,-3,-3,-2,-2,-2,-2,-1,-2,-3,-4,-7,-7,-7,-6,-3,-2,-3,-4,-4.0
08/10/2008,-3,-4,-5,-4,-4,-5,-4,-2,-2,-1,0,2,4,5,4,3,4,5,5,5,5,3,1,1.0
09/10/2008,1,0,1,1,1,0,0,1,2,2,2,2,1,-1,-1,-1,0,0,-1,-2,-3,-2,-2,-2.0
10/10/2008,-3,-2,-1,1,4,7,8,6,6,7,7,8,6,6,4,1,1,0,0,2,5,7,9,8.0
11/10/2008,9,7,2,-1,-4,-2,7,12,-6,-29,-47,-54,-45,-38,-41,-43,-44,-52,-47,-41,-38,-36,-32,-35.0
12/10/2008,-40,-38,-39,-40,-39,-37,-36,-32,-30,-27,-28,-25,-26,-25,-25,-23,-23,-24,-23,-21,-21,-23,-22,-22.0
13/10/2008,-23,-24,-25,-22,-24,-22,-18,-18,-22,-20,-18,-18,-16,-15,-16,-19,-19,-18,-16,-15,-15,-16,-17,-18.0
14/10/2008,-20,-19,-17,-13,-16,-16,-17,-21,-22,-21,-18,-14,-12,-10,-12,-12,-12,-13,-14,-11,-9,-9,-8,-10.0
15/10/2008,-14,-20,-26,-27,-27,-27,-28,-33,-33,-30,-27,-26,-24,-23,-21,-20,-19,-15,-11,-7,-8,-12,-17,-16.0
16/10/2008,-11,-12,-13,-13,-16,-18,-19,-20,-20,-18,-18,-17,-17,-17,-18,-20,-19,-16,-12,-10,-11,-13,-11,-12.0
17/10/2008,-13,-15,-14,-13,-10,-9,-8,-8,-10,-12,-11,-10,-10,-7,-7,-8,-9,-9,-6,0,-1,-2,-4,-5.0
18/10/2008,-6,-8,-7,-6,-7,-6,-4,-6,-7,-6,-5,-3,-1,0,0,0,2,4,4,6,7,7,5,3.0
19/10/2008,2,0,0,1,0,1,2,1,-2,-2,-4,-7,-7,-5,-6,-4,-4,-6,-4,-3,-2,-3,-9,-17.0
20/10/2008,-18,-15,-12,-9,-9,-9,-9,-10,-10,-9,-5,-3,-1,2,1,-2,-4,-5,-4,-3,-2,-4,-3,-3.0
21/10/2008,-4,-7,-10,-13,-10,-7,-7,-10,-11,-9,-7,-4,-3,-2,-4,-5,-5,-5,-5,-3,-1,-3,-2,-2.0
22/10/2008,-2,-2,0,0,1,2,3,3,3,4,4,5,2,0,0,-1,-5,-7,-13,-8,-7,-5,-8,-10.0
23/10/2008,-10,-13,-13,-10,-11,-10,-7,-8,-8,-10,-7,-5,-4,-3,-4,-4,-3,-1,-2,0,-1,-3,-3,-2.0
24/10/2008,-2,-1,-2,1,0,-1,-2,-3,-3,-1,0,0,-1,-3,-3,-3,-3,-4,-5,-4,-4,-4,-5,-5.0
25/10/2008,-2,0,0,1,3,3,5,6,7,9,7,5,5,4,5,5,2,4,5,2,1,3,7,10.0
26/10/2008,11,13,12,9,6,7,2,5,3,2,2,2,3,1,-3,-1,-2,-3,-3,-4,-4,-5,-4,-5.0
27/10/2008,-7,-3,-1,0,0,-1,-4,-4,-3,-3,-4,-4,-2,-1,-1,-2,-3,-3,-2,-2,-1,1,2,2.0
28/10/2008,2,4,5,3,1,1,6,9,5,10,11,12,15,14,12,8,8,6,5,2,4,4,7,11.0
29/10/2008,8,6,7,7,4,1,-22,-19,-15,-9,-7,-8,-6,-10,-11,-11,-16,-18,-15,-16,-17,-15,-15,-15.0
30/10/2008,-13,-12,-10,-7,-4,-5,-6,-6,-7,-10,-9,-13,-13,-10,-9,-9,-15,-18,-17,-14,-11,-11,-13,-14.0
31/10/2008,-13,-10,-12,-12,-11,-12,-14,-16,-15,-14,-12,-8,-6,-6,-6,-7,-9,-10,-10,-8,-8,-10,-12,-13.0
01/11/2008,-12,-9,-6,-4,-4,-4,-5,-5,-8,-8,-5,-6,-5,-5,-4,-3,-3,-4,-5,-6,-7,-9,-7,-3.0
02/11/2008,0,1,1,4,2,1,0,-4,-6,-5,-6,-7,-10,-11,-9,-8,-7,-5,-5,-6,-10,-13,-11,-9.0
03/11/2008,-7,-6,-4,-3,-2,-2,-4,-4,-7,-9,-8,-6,-3,-2,-3,-3,-2,-2,0,0,-2,-4,-9,-11.0
04/11/2008,-9,-7,-5,-4,-4,-4,-6,-8,-7,-7,-7,-5,-2,0,-2,-3,-4,-2,-1,1,1,0,-2,-3.0
05/11/2008,-3,-3,-3,0,-1,-2,-3,-3,0,-1,0,1,2,1,0,0,0,1,2,3,2,0,1,1.0
06/11/2008,1,1,4,4,3,2,3,4,4,6,6,6,4,3,6,7,8,9,8,5,3,6,10,13.0
07/11/2008,15,19,19,22,14,13,6,-4,-9,-13,-7,-2,4,14,11,12,16,14,11,3,1,-8,-17,-17.0
08/11/2008,-12,-13,-17,-16,-14,-22,-22,-24,-29,-29,-28,-19,-18,-18,-17,-20,-21,-20,-17,-14,-14,-13,-12,-9.0
09/11/2008,-13,-12,-14,-15,-14,-17,-18,-21,-21,-21,-18,-21,-15,-12,-10,-12,-13,-14,-12,-13,-17,-23,-21,-20.0
10/11/2008,-20,-23,-20,-15,-14,-15,-16,-16,-16,-16,-14,-11,-12,-14,-15,-15,-15,-17,-16,-14,-13,-12,-12,-11.0
11/11/2008,-10,-8,-8,-9,-9,-11,-10,-10,-12,-14,-14,-12,-11,-9,-8,-8,-8,-9,-11,-11,-12,-11,-10,-12.0
12/11/2008,-11,-10,-7,-4,-3,-5,-7,-10,-13,-13,-11,-9,-9,-9,-8,-7,-9,-10,-8,-7,-5,-5,-5,-4.0
13/11/2008,-2,1,3,3,-1,-3,-3,-4,-6,-7,-7,-6,-6,-5,-4,-5,-4,-4,-4,-3,-3,-1,1,3.0
14/11/2008,4,6,8,7,6,5,2,1,0,1,2,3,2,-1,-1,0,2,6,6,8,10,9,7,7.0
15/11/2008,7,8,6,4,0,-1,-2,-3,-3,-5,-5,-4,-3,-3,-1,2,8,13,14,17,16,10,11,5.0
16/11/2008,-10,-20,-23,-23,-29,-28,-26,-26,-24,-27,-27,-25,-24,-18,-13,-11,-12,-11,-10,-10,-10,-12,-16,-16.0
17/11/2008,-15,-13,-13,-11,-11,-10,-8,-9,-10,-10,-10,-11,-10,-8,-7,-7,-7,-7,-9,-5,-4,-4,-4,-5.0
18/11/2008,-7,-7,-8,-7,-3,-1,0,2,3,2,0,-1,-2,-1,0,1,1,-1,-2,-2,-3,-2,-1,-1.0
19/11/2008,-1,-1,-1,-2,-2,-2,-2,-3,1,4,3,2,-1,0,0,-2,-4,-7,-9,-7,-7,-5,-5,-6.0
20/11/2008,-5,-4,-3,-4,-5,-3,-1,1,2,4,6,6,5,4,4,4,4,5,1,-2,-1,0,-2,-5.0
21/11/2008,-5,-2,0,2,3,3,3,2,3,3,2,3,3,4,5,5,5,3,2,0,-2,-2,-3,-2.0
22/11/2008,-3,-1,1,1,3,4,5,5,7,9,9,8,7,6,5,5,2,2,4,4,6,8,10,11.0
23/11/2008,12,8,2,-2,-6,-5,-5,-6,-3,-1,-3,0,0,0,-2,-5,-5,-4,-5,-5,-4,-2,0,2.0
24/11/2008,3,4,3,3,2,0,1,2,3,4,5,5,3,2,3,3,2,2,3,4,5,7,10,13.0
25/11/2008,26,24,28,35,21,7,8,17,25,19,16,7,3,-2,2,2,-1,-4,-3,-7,-6,-2,1,1.0
26/11/2008,1,-2,-9,-12,-9,-10,-9,-11,-8,-4,-2,-2,-5,-6,-5,-2,3,0,-1,-3,-4,-8,-7,-6.0
27/11/2008,-10,-8,-7,-6,-9,-10,-9,-10,-8,-6,-4,-4,-7,-6,-4,-4,-5,-5,-5,-7,-8,-10,-7,-5.0
28/11/2008,-5,-7,-9,-9,-7,-4,-2,1,1,1,2,2,1,2,4,1,-3,-1,0,0,-4,-7,-6,-5.0
29/11/2008,-3,-1,-1,-3,-4,-5,-6,-6,-6,-7,-6,-4,-3,-2,-1,-2,-3,-4,-2,-4,-3,-2,-2,-3.0
30/11/2008,-4,-3,-3,-4,-3,-2,-2,-3,-4,-3,-3,-2,-2,-1,0,0,-2,-2,0,-1,-2,-2,-2,-1.0
01/12/2008,0,-1,0,0,1,1,0,0,-1,-1,-1,-1,-1,0,2,4,3,3,4,2,-1,-2,-1,-1.0
02/12/2008,1,1,2,3,3,6,7,6,5,5,4,7,7,7,9,11,10,10,10,9,9,10,9,8.0
03/12/2008,7,4,5,10,13,10,5,4,6,9,14,16,19,13,8,7,0,0,2,6,3,4,2,4.0
04/12/2008,5,2,-5,-11,-12,-9,-3,-2,0,1,-5,-10,-14,-14,-9,-7,-7,-6,-5,-6,-8,-7,-6,-5.0
05/12/2008,-6,-7,-10,-14,-15,-16,-19,-20,-24,-26,-22,-24,-19,-12,-10,-16,-18,-15,-12,-8,-5,-3,-13,-14.0
06/12/2008,-15,-14,-12,-18,-20,-20,-20,-19,-13,-14,-16,-13,-15,-14,-11,-9,-10,-15,-13,-15,-15,-13,-14,-12.0
07/12/2008,-9,-8,-10,-12,-11,-11,-12,-12,-10,-8,-6,-8,-12,-13,-9,-9,-9,-8,-9,-10,-7,-6,-6,-8.0
08/12/2008,-9,-9,-10,-12,-13,-13,-12,-12,-9,-6,-5,-5,-9,-10,-10,-8,-7,-9,-5,-4,-3,-2,-1,-1.0
09/12/2008,-2,-4,-5,-5,-6,-5,-4,-4,-3,-1,-1,-2,-3,-3,-4,-5,-4,-3,-3,-4,-1,1,2,0.0
10/12/2008,-1,-2,-2,0,1,3,7,8,8,6,4,3,1,3,3,1,-1,1,0,-2,2,4,2,4.0
11/12/2008,14,13,12,7,5,3,1,1,0,-2,-3,1,-1,1,-1,-3,-4,-2,0,-2,-3,-2,-3,-1.0
12/12/2008,2,1,1,1,1,1,0,1,1,3,5,1,-3,-7,-7,-1,3,4,5,4,3,2,3,6.0
13/12/2008,2,0,-5,-3,-2,-2,-1,1,3,2,3,2,0,-2,-3,-2,-1,-3,-4,-3,3,5,4,3.0
14/12/2008,3,2,3,0,-1,-1,0,-2,-1,0,1,1,1,1,-1,-2,-2,-1,0,1,2,2,3,6.0
15/12/2008,8,7,6,5,7,7,7,5,5,5,5,5,4,3,2,1,1,1,1,1,4,4,6,10.0
16/12/2008,11,12,8,5,3,4,6,8,15,17,15,13,9,9,9,9,8,9,10,9,7,9,12,12.0
17/12/2008,14,16,10,1,1,-6,-6,-6,-2,-4,-4,-6,-8,-12,-15,-5,-1,1,1,1,0,-3,-5,-5.0
18/12/2008,-5,-5,-6,-4,0,1,-1,-1,0,0,-1,-1,-2,-3,-2,-1,2,1,0,-2,-2,-1,-1,-2.0
19/12/2008,-3,-3,-5,-6,-8,-10,-9,-5,-4,-3,-1,6,7,4,0,0,-2,-6,-8,-8,-6,-6,-5,-4.0
20/12/2008,-5,-3,-2,-2,-1,0,1,3,3,2,4,6,2,-1,-3,-6,-4,-1,0,0,1,2,1,2.0
21/12/2008,2,-2,-3,-5,-6,-7,-7,-4,-2,0,0,0,0,-1,-1,1,1,0,-1,-1,0,2,3,2.0
22/12/2008,0,1,2,4,6,8,10,12,13,16,13,14,18,21,20,17,16,2,-6,-5,-4,2,-1,-3.0
23/12/2008,-5,-4,-6,-8,-7,-7,-3,2,5,8,3,2,4,2,0,2,3,1,-1,-2,-2,-7,-9,-11.0
24/12/2008,-11,-9,-9,-9,-7,-5,-7,-7,-7,-8,-5,-3,-3,-3,-1,-3,-3,-1,-3,-3,-6,-5,-4,-3.0
25/12/2008,-1,0,-1,-1,-2,-2,-2,-1,2,3,3,1,4,1,-6,-8,-7,-5,-4,-6,-4,-1,-2,-2.0
26/12/2008,1,3,2,-2,-2,-3,-3,-2,2,4,3,3,0,-2,-6,-6,-1,2,3,2,2,1,0,1.0
27/12/2008,4,6,7,5,4,4,5,5,5,5,6,8,3,3,3,2,0,-1,0,-2,-2,0,-2,0.0
28/12/2008,5,8,9,8,5,3,6,11,11,9,5,3,4,5,6,5,2,4,6,6,4,2,3,2.0
29/12/2008,2,4,5,5,5,3,3,4,6,5,3,6,7,7,5,5,3,1,1,3,2,2,1,4.0
30/12/2008,7,9,9,7,5,5,5,7,11,14,13,11,9,8,8,8,7,6,6,10,17,26,29,34.0
31/12/2008,36,29,27,10,4,-3,-8,0,3,5,2,3,4,0,-2,-1,-2,-5,-8,-9,-9,-9,-8,-7.0
